15.13	13.075	13.019	13.335	15.208	13.145	32.468	32.311	28.844	20.077	15.076	13.829
14.31	11.75	11.541	12.999	13.038	12.407	32.572	30.518	28.869	18.78	14.23	13.506
14.31	12.428	11.539	13.608	14.006	11.35	32.408	30.442	28.856	19.983	15.106	14.399
13.959	10.958	11.491	11.787	15.181	13.371	32.465	30.665	28.844	20.072	16.162	13.495
13.874	12.798	11.536	13.41	15.445	10.709	32.468	30.557	28.11	19.2	16.02	14.408
14.397	12.397	11.511	11.075	13.664	12.113	33.605	28.825	28.943	20.23	16.162	13.415
13.58	13.033	11.44	13.355	14.454	12.212	32.468	30.518	28.851	20.077	15.077	12.775
14.357	12.872	11.923	11.283	14.148	10.162	32.25	30.422	28.857	19.684	15.54	14.382
14.31	12.371	11.959	13.201	14.442	10.335	32.468	30.42	28.844	18.885	13.999	14.248
14.691	12.335	11.385	13.286	15.348	9.944	33.194	30.514	28.85	19.988	16.136	14.204
14.31	13.312	12.338	13.322	14.442	13.985	32.477	30.475	28.844	20.082	15.041	13.381
13.479	13.075	11.6	13.718	13.839	10.223	32.468	30.465	28.844	20.027	15.51	14.341
14.621	13.075	11.808	12.309	13.944	11.35	32.468	30.514	28.857	20.082	16.162	14.399
14.31	12.25	11.388	12.708	14.442	13.16	34.152	30.447	28.844	20.082	16.782	13.491
13.945	12.798	12.255	13.439	14.442	9.037	32.468	30.505	28.845	19.943	15.495	12.735
13.686	11.614	10.981	11.496	12.899	9.912	32.468	30.417	28.664	19.992	14.959	13.912
12.709	12.38	11.628	12.853	13.475	9.637	34.362	30.51	28.844	20.082	16.527	14.308
14.72	12.647	12.302	13.101	13.802	10.511	32.478	30.475	28.844	18.946	15.921	13.584
14.31	12.7	12.334	12.539	12.955	12.129	32.469	31.246	28.863	21.076	16.134	14.228
14.521	12.936	12.919	13.663	16.282	11.35	32.683	30.539	28.832	19.664	14.261	14.325
14.31	12.86	12.238	13.399	14.442	11.36	32.468	30.475	28.844	20.026	15.165	13.458
13.841	12.296	11.804	13.116	14.442	14.375	32.479	30.539	28.857	18.828	15.342	14.348
14.31	13.052	12.884	13.99	14.442	13.06	32.468	30.518	28.875	18.582	14.319	14.115
13.275	12.135	11.754	13.83	13.559	10.202	30.925	30.465	28.865	19.864	16.009	13.483
