0.9867	0.0839	0.0021	1.11	0.9903	4.5097	12.1339	10.211	6.8668	2.0299	1.6616	1.8266
0.5162	0.7756	0.0088	1.0536	2.5407	6.9907	16.8931	12.7525	9.7661	4.2837	0.0414	0.2435
1.0892	1.0963	2.2345	0.0061	1.0454	7.6432	9.6764	9.0394	7.5587	2.6982	0.0107	0.7815
1.1072	1.2836	1.4837	1.79	1.2599	7.4639	14.4777	10.8922	12.328	0.5416	0.0107	0.1449
1.1071	1.2286	1.7887	0.0061	1.0393	12.7335	15.3464	13.1443	6.5701	1.0104	1.0548	1.2599
1.036	2.4006	0.1388	1.1368	1.0146	9.8037	12.2149	12.5208	4.6158	0.4168	1.6253	1.2007
1.1086	1.0968	1.0295	0.7143	0.9731	10.039	14.4562	13.9791	10.2183	1.0167	0.0107	1.1472
0.6193	1.158	1.0421	1.961	1.1781	8.443	15.7653	10.4882	7.5837	1.0103	0.0107	3.163
0.0655	0.0812	0.0021	0.0529	1.3354	11.0987	12.8077	12.4038	10.7035	3.1985	3.7045	0.144
1.1073	0.1139	1.1752	0.0061	0.993	11.8158	8.2804	12.1581	9.7024	1.8818	3.017	0.144
0.114	2.5715	0.0021	1.2537	1.009	3.9292	16.3774	13.7276	7.7247	0.5797	2.1719	0.3515
0	1.9389	1.159	0.6513	2.1732	10.3331	15.3448	12.1677	5.8296	1.5769	1.0099	1.4086
0	1.1317	1.4721	1.3215	1.263	9.6833	14.2141	9.9068	9.8114	0.622	1.1883	2.062
1.4765	1.3411	2.715	1.4555	1.0146	9.6325	12.2792	10.5042	9.0505	4.5822	1.1046	1.1395
0	1.4561	0.3269	1.1065	1.8152	10.9388	12.963	12.2938	10.0481	5.6239	2.7196	0.144
0	2.3838	1.7222	1.0924	3.0874	9.9349	12.9401	10.4728	11.9429	4.3961	0.0107	0.144
1.1086	1.0963	0.9233	0.5465	2.5846	8.9707	9.0168	8.6788	4.307	1.0104	1.6132	1.3196
2.772	2.1653	1.6801	1.2518	1.5278	12.1411	13.3865	14.1439	6.8987	4.2191	1.9284	1.1372
1.371	0.0812	1.4302	1.5336	1.0561	6.7765	13.0694	8.2842	6.4032	0.4364	0.0107	0.144
1.1184	0.0937	0.0021	0.7466	0.0597	10.3662	14.1188	10.0956	8.7279	0.5217	0.1727	0.144
1.7207	0.9993	0.0021	1.1099	1.0188	9.4813	13.4622	8.4667	10.5735	0.6833	2.5349	0.4834
0.7629	1.0999	2.2113	1.1775	0.6967	3.9361	16.8692	10.8496	9.7253	1.4129	0.0469	0.144
1.6029	0.5757	1.4169	1.1217	0.39	3.9684	13.9371	11.1756	9.3751	4.1372	1.9282	1.1134
0	0.0812	1.099	0.2586	2.8651	8.9837	14.811	12.2337	6.5435	2.0153	3.2821	1.0341
2.0224	0.4831	2.3574	1.2828	2.5366	3.9508	15.471	16.3186	6.9267	3.1995	1.1537	1.1472
0.1504	1.4175	1.7485	0.4148	1.0585	10.6086	15.3986	11.5281	6.2893	2.8582	3.6683	1.1395
0.5528	1.9912	1.142	0.2222	1.1326	8.3609	15.6119	9.188	9.034	3.7968	0.0107	1.4817
1.1072	1.9377	0.0776	1.87	0.4571	9.0846	12.6805	10.1314	8.9493	2.2557	0.0107	2.1952
0	0.4557	0.6186	1.6406	1.0004	9.0073	14.8395	9.3552	6.5598	2.8739	2.339	0.9366
1.1072	0.9877	2.2426	1.11	1.0271	7.3501	16.2418	12.5121	9.6753	4.8266	1.8471	1.0176
0	1.5589	1.5201	1.11	1.2776	9.6548	17.1464	10.5016	8.8915	2.2131	2.0863	0.144
0.5406	1.5641	1.5367	1.52	3.1875	8.7764	16.2033	13.8523	10.5806	3.6629	1.2043	1.1647
0.8416	0.0812	0.1052	1.5126	0.2877	9.2026	13.2685	14.1692	10.0889	1.7469	2.3511	0.2433
