5.74	6.76	7.62	8.55	8.96	7.36	5.54	5.06	5.69	6.67	6.35	5.73
5.54	6.67	7.55	8.34	8.6	7.56	5.59	5.04	5.69	6.66	6.17	5.56
5.81	6.73	7.56	8.48	8.59	7.5	5.76	5.14	5.89	6.43	6.16	5.88
5.82	6.63	7.59	8.42	8.72	7.65	5.96	5.21	5.58	6.41	6.09	5.57
5.81	6.6	7.77	8.42	8.81	7.47	5.75	5.13	5.61	6.58	6.17	5.7
5.76	6.74	7.78	8.56	8.87	7.51	5.59	5.14	5.72	6.43	6.11	5.75
5.8	6.71	7.71	8.53	8.84	7.54	5.74	5.12	5.71	6.45	6.18	5.75
5.87	6.7	7.63	8.55	8.72	7.58	5.76	5.08	5.77	6.45	6.24	5.65
5.79	6.79	7.73	8.47	8.78	7.59	5.67	5.13	5.61	6.43	6.15	5.67
5.76	6.7	7.58	8.45	8.84	7.49	5.75	5.12	5.66	6.41	6.22	5.63
5.81	6.72	7.39	8.58	8.67	7.3	5.55	5.11	5.67	6.38	6.12	5.73
5.73	6.74	7.75	8.46	8.84	7.51	5.7	5.08	5.7	6.5	6.19	5.68
5.79	6.65	7.71	8.58	8.79	7.55	5.87	5.16	5.64	6.46	6.18	5.63
5.81	6.75	7.59	8.44	8.82	7.6	5.76	5.14	5.64	6.47	6.19	5.57
5.78	6.66	7.72	8.45	8.83	7.52	5.61	5.06	5.61	6.45	6.19	5.72
5.6	6.65	7.65	8.48	8.64	7.58	5.76	5.16	5.71	6.47	6.15	5.74
6	6.77	7.76	8.44	8.82	7.82	5.95	4.91	5.91	6.43	6.26	5.8
5.76	6.64	7.6	8.36	8.79	7.66	5.75	5.22	5.73	6.5	6.07	5.12
5.68	6.71	7.52	8.49	8.78	7.49	5.97	5.18	5.55	6.41	5.95	5.77
5.81	6.59	7.69	8.65	8.75	7.4	5.72	4.99	5.17	6.38	6.23	5.71
5.97	6.5	7.62	8.63	8.78	7.27	5.77	5.13	5.74	6.67	6.34	5.84
5.78	6.8	7.67	8.35	8.76	7.18	5.58	5.05	5.95	6.41	6.25	5.73
5.81	6.58	7.65	8.5	8.87	7.31	6.15	4.82	5.83	6.58	6.29	5.76
