0	0.0363	0	0	0	0	0	0	0.0184	0.0193	0.0659	0.0949
0	0.1736	0.0654	0.0566	0.1016	0	0	0	0.0166	0.1623	0.1118	0.1542
0.0043	0.0771	0.093	0	0.0065	0.0063	0	0	0.017	0.0351	0.0789	0.0219
0.0958	0.2616	0.1197	0.1843	0.0003	0	0	0	0.0273	0.0589	0.0229	0.102
0.0829	0.0792	0.1115	0	0	0.0073	0	0	0.0289	0.0947	0.0201	0.0216
0.0342	0.0944	0.112	0.2195	0.0653	0	0	0.0095	0	0	0	0.1589
0.1602	0.0644	0.1214	0	0	0	0	0	0.0003	0.0624	0.0777	0.1728
0	0.0526	0	0.216	0.0421	0.0106	0	0	0.019	0.0597	0.0277	0.0266
0.0484	0.1443	0.0341	0	0.003	0.0126	0	0	0.0213	0.0913	0.101	0.0896
0	0.1899	0.1347	0.0278	0	0.0092	0	0	0.0098	0.0003	0.0111	0.0537
0.0003	0.0003	0.0027	0.0521	0	0	0	0	0.0044	0.0199	0.0537	0.1216
0.1305	0.0093	0.0841	0	0.0606	0.016	0	0	0	0	0.0277	0.0295
0.0533	0	0.0678	0.1406	0.0239	0.0087	0	0	0.0181	0.0091	0	0.0461
0.0838	0.1209	0.1484	0.0869	0	0	0	0	0.0019	0	0	0.088
0.0725	0.0775	0	0	0.0168	0.0301	0	0	0.0151	0.0425	0.0343	0.176
0.1138	0.2173	0.1776	0.2012	0.1166	0.0184	0	0	0.0293	0.0711	0.0794	0.0386
0.2327	0.1051	0.0586	0.0648	0.0805	0.0189	0	0	0	0.0226	0	0.07
0	0.0903	0.0315	0.1041	0.0607	0.014	0	0	0.0013	0.0896	0	0.0966
0.0196	0.0843	0.0112	0.0971	0.0973	0	0	0	0	0	0.0088	0.001
0	0.0839	0	0	0	0.0053	0	0	0.0296	0.0957	0.0903	0.0291
0.0867	0	0	0	0	0.0053	0	0	0.0237	0.0684	0.064	0.1359
0.0626	0.1219	0.0715	0.0359	0	0	0	0	0.0179	0.1817	0.0451	0
0	0	0	0	0	0	0	0	0.0175	0.1048	0.0982	0.0633
0.2135	0.1457	0.0606	0	0.1058	0.016	0.0041	0	0	0.0115	0.0221	0.136
0.0173	0	0.0669	0.2174	0.1078	0	0	0	0.0087	0.0625	0.098	0.1328
0	0.0507	0.1184	0	0.0005	0	0	0	0	0.0642	0.0931	0.0346
0	0.0594	0.0345	0.0612	0	0.0005	0	0	0.0044	0.0122	0.0279	0.0619
0.0044	0.1956	0	0.1024	0	0.0053	0	0	0.017	0.0524	0.0416	0.0668
0	0.1951	0.0006	0.1064	0.0069	0	0	0	0.0003	0	0.07	0.0132
0.0006	0	0.0519	0	0	0	0	0	0.0058	0.1036	0.059	0.0949
0.0419	0.1941	0.0859	0.0875	0.0324	0	0	0	0.0051	0	0.0144	0.0444
0	0	0.0576	0.158	0.1473	0.016	0	0	0.0187	0.1001	0.0417	0.0633
0.2063	0.0801	0.0865	0.0187	0	0	0	0	0.0359	0.096	0.0985	0.0585
0.0811	0.0543	0.065	0.1989	0	0	0.0028	0	0.0199	0.0203	0.0334	0
0	0.1018	0.0801	0.0818	0	0.0208	0	0	0.0128	0.0844	0.0071	0.0635
0.19	0.0302	0.1496	0.1295	0.0425	0	0	0	0.0172	0.0811	0.0219	0.0884
0	0.1774	0	0.0387	0	0.0385	0.0028	0	0.0069	0.112	0.0727	0.0624
0	0.0266	0.1464	0.0637	0	0.001	0	0	0.0172	0	0.0682	0.0906
0.114	0.0447	0.1083	0.09	0.0265	0.0019	0.0083	0	0.0024	0.0278	0.012	0.0264
0	0.0835	0	0	0	0	0	0	0	0	0.028	0
0.0379	0.0725	0	0.0003	0	0	0.0095	0	0.0186	0.0595	0.0429	0.0844
0	0.2044	0.0146	0.0661	0.0098	0.0111	0	0.0039	0.0328	0.1815	0.0305	0.1513
0.0678	0.1636	0.186	0.1433	0	0	0	0	0.0164	0.0892	0.0592	0
0.1236	0.1153	0.0266	0.161	0	0	0	0	0.0224	0.0874	0.0902	0.1697
0.1291	0.0556	0.0267	0.0531	0.0098	0.0189	0	0	0.0235	0	0.0129	0
0.0371	0.0752	0.0352	0.0024	0	0	0	0	0.0184	0.1232	0.0253	0
0	0.083	0.1014	0	0	0	0	0	0.0279	0	0	0.1612
0.0055	0.1383	0	0	0.0003	0.0126	0	0	0.0257	0.0221	0.075	0.0451
0.0031	0.1853	0.1205	0.0205	0	0	0	0	0.0149	0.0821	0.0839	0.081
0.1295	0.0494	0	0.1087	0.004	0	0	0	0	0	0	0.0566
0	0	0.0641	0	0	0	0	0	0	0	0.0702	0
0.0265	0	0	0	0	0	0	0	0	0.0441	0.0612	0.0089
0.1325	0	0	0	0	0	0	0	0.0495	0.1813	0.0732	0
0.0003	0	0	0.1267	0.0238	0.0024	0	0	0.0186	0.1227	0.0985	0.0993
0	0.079	0	0	0.0121	0.0203	0.0087	0	0.0276	0.0826	0.0699	0.0066
0	0.1414	0.1796	0.1162	0.0542	0	0	0	0.0071	0	0	0
0	0	0.0065	0	0	0	0	0	0.0188	0.0449	0	0.0271
0	0.0062	0	0.0152	0	0	0	0	0.0191	0	0.0231	0
0.1173	0.0545	0.1116	0.0454	0	0.001	0	0	0	0.0833	0.0492	0
0	0.1397	0	0	0.0028	0.0073	0	0	0.0415	0.1132	0.0469	0.0957
