15.1	15.88	16.347	15.749	14.584	11.27	7.648	6.808	8.797	12.47	14.352	15.21
15.1	15.88	16.347	15.749	14.584	11.27	7.648	6.808	8.797	12.47	14.352	15.21
15.1	15.88	16.347	15.749	14.584	11.27	7.648	6.808	8.797	12.47	14.352	15.21
15.1	15.88	16.347	15.749	14.584	11.27	7.648	6.808	8.797	12.47	14.352	15.21
15.1	15.88	16.347	15.749	14.584	11.27	7.648	6.808	8.797	12.47	14.352	15.21
15.1	15.88	16.347	15.749	14.584	11.27	7.648	6.808	8.797	12.47	14.352	15.21
15.1	15.88	16.347	15.749	14.584	11.27	7.648	6.808	8.797	12.47	14.352	15.21
15.1	15.88	16.347	15.749	14.584	11.27	7.648	6.808	8.797	12.47	14.352	15.21
15.1	15.88	16.347	15.749	14.584	11.27	7.648	6.808	8.797	12.47	14.352	15.21
15.1	15.88	16.347	15.749	14.584	11.27	7.648	6.808	8.797	12.47	14.352	15.21
15.1	15.88	16.347	15.749	14.584	11.27	7.648	6.808	8.797	12.47	14.352	15.21
15.1	15.88	16.347	15.749	14.584	11.27	7.648	6.808	8.797	12.47	14.352	15.21
15.1	15.88	16.347	15.749	14.584	11.27	7.648	6.808	8.797	12.47	14.352	15.21
15.1	15.88	16.347	15.749	14.584	11.27	7.648	6.808	8.797	12.47	14.352	15.21
15.1	15.88	16.347	15.749	14.584	11.27	7.648	6.808	8.797	12.47	14.352	15.21
15.1	15.88	16.347	15.749	14.584	11.27	7.648	6.808	8.797	12.47	14.352	15.21
15.1	15.88	16.347	15.749	14.584	11.27	7.648	6.808	8.797	12.47	14.352	15.21
15.1	15.88	16.347	15.749	14.584	11.27	7.648	6.808	8.797	12.47	14.352	15.21
15.1	15.88	16.347	15.749	14.584	11.27	7.648	6.808	8.797	12.47	14.352	15.21
15.1	15.88	16.347	15.749	14.584	11.27	7.648	6.808	8.797	12.47	14.352	15.21
15.1	15.88	16.347	15.749	14.584	11.27	7.648	6.808	8.797	12.47	14.352	15.21
15.1	15.88	16.347	15.749	14.584	11.27	7.648	6.808	8.797	12.47	14.352	15.21
15.1	15.88	16.347	15.749	14.584	11.27	7.648	6.808	8.797	12.47	14.352	15.21
15.1	15.88	16.347	15.749	14.584	11.27	7.648	6.808	8.797	12.47	14.352	15.21
15.1	15.88	16.347	15.749	14.584	11.27	7.648	6.808	8.797	12.47	14.352	15.21
15.1	15.88	16.347	15.749	14.584	11.27	7.648	6.808	8.797	12.47	14.352	15.21
15.1	15.88	16.347	15.749	14.584	11.27	7.648	6.808	8.797	12.47	14.352	15.21
15.1	15.88	16.347	15.749	14.584	11.27	7.648	6.808	8.797	12.47	14.352	15.21
15.1	15.88	16.347	15.749	14.584	11.27	7.648	6.808	8.797	12.47	14.352	15.21
15.1	15.457	16.347	15.749	14.316	11.27	7.648	6.808	8.797	12.47	14.352	15.21
15.1	15.88	16.347	15.742	14.263	11.27	7.648	6.502	8.795	12.47	14.352	15.21
15.1	15.88	16.347	15.749	14.584	11.27	7.648	6.808	8.797	12.47	14.352	15.21
15.1	15.88	16.347	15.551	14.584	11.27	7.648	6.808	8.797	12.47	14.352	15.21
15.1	15.88	16.347	15.749	14.584	11.27	7.648	6.808	8.797	12.47	14.352	15.21
15.1	15.88	16.347	15.749	14.584	11.27	7.648	6.808	8.797	12.47	14.352	15.21
15.1	15.88	16.347	15.749	14.584	11.27	7.648	6.808	8.797	12.47	14.352	15.21
15.1	15.88	16.347	15.749	14.584	11.27	7.488	6.808	8.797	12.47	14.352	15.21
15.1	15.88	16.347	15.749	14.584	11.27	7.648	6.808	8.484	12.47	14.237	15.217
15.1	15.88	16.232	15.749	14.584	11.27	7.648	6.808	8.797	12.47	14.352	15.21
15.1	15.88	16.347	15.749	14.584	11.27	7.648	6.808	8.797	12.392	14.352	15.21
15.1	15.88	16.347	15.749	14.584	11.27	7.648	6.808	8.797	12.47	14.352	15.21
15.1	15.88	15.946	15.749	14.584	11.27	7.648	6.808	8.797	12.47	14.352	15.352
15.1	15.88	16.347	15.749	14.584	11.27	7.648	6.808	8.797	12.47	14.352	15.21
