3.79	4.64	6.24	7.28	7.78	6.72	4.94	4.41	4.54	4.65	3.84	3.39
3.7	4.42	5.96	7.2	7.35	6.63	4.86	4.33	4.53	4.49	3.7	3.31
3.71	4.57	5.98	7.34	7.66	6.33	4.87	4.32	4.48	4.61	3.8	3.45
3.62	4.29	5.93	6.86	7.73	6.74	4.87	4.35	4.44	4.58	3.92	3.35
3.62	4.56	5.9	7.29	7.82	6.33	4.82	4.33	4.45	4.56	3.9	3.45
3.65	4.53	5.89	6.77	7.46	6.51	4.93	4.19	4.61	4.73	3.95	3.33
3.53	4.63	5.9	7.32	7.75	6.6	4.78	4.24	4.56	4.6	3.83	3.27
3.76	4.63	6.16	6.81	7.58	6.29	4.77	4.37	4.48	4.6	3.91	3.47
3.65	4.48	6.03	7.27	7.67	6.24	4.85	4.32	4.46	4.55	3.71	3.4
3.72	4.44	5.87	7.2	7.84	6.28	4.93	4.28	4.51	4.66	3.97	3.41
3.67	4.66	6.07	7.16	7.7	6.86	4.91	4.29	4.56	4.64	3.86	3.33
3.6	4.67	5.94	7.42	7.52	6.27	4.85	4.29	4.59	4.7	3.92	3.45
3.67	4.69	5.95	6.96	7.59	6.29	4.84	4.33	4.55	4.65	3.98	3.43
3.62	4.52	5.85	7.08	7.73	6.78	4.96	4.31	4.57	4.69	4.05	3.35
3.62	4.57	6.1	7.3	7.65	6.08	4.88	4.33	4.53	4.62	3.91	3.28
3.61	4.42	5.81	6.87	7.31	6.2	4.82	4.35	4.45	4.59	3.8	3.45
3.49	4.63	6	7.1	7.47	6.11	4.97	4.31	4.63	4.63	3.95	3.43
3.72	4.52	5.99	7.06	7.51	6.25	4.83	4.26	4.58	4.56	3.97	3.39
3.65	4.55	6.02	7.08	7.37	6.6	4.82	4.37	4.64	4.76	3.93	3.45
3.72	4.59	6.26	7.38	7.95	6.32	4.91	4.34	4.47	4.61	3.76	3.46
3.62	4.65	6.15	7.3	7.74	6.36	4.82	4.32	4.47	4.57	3.85	3.3
3.64	4.51	5.93	7.2	7.65	6.89	4.81	4.25	4.52	4.46	3.88	3.47
3.72	4.76	6.2	7.37	7.7	6.72	4.87	4.34	4.52	4.53	3.77	3.43
3.52	4.5	6	7.38	7.43	6.26	4.73	4.33	4.59	4.69	3.93	3.33
3.66	4.66	5.96	6.84	7.36	6.86	4.93	4.27	4.55	4.57	3.74	3.39
3.79	4.61	5.91	7.26	7.69	6.48	4.78	4.33	4.6	4.6	3.72	3.45
3.73	4.56	6.04	7.15	7.82	6.46	4.82	4.4	4.58	4.61	3.92	3.43
3.7	4.42	6.09	7.09	7.79	6.36	4.8	4.32	4.53	4.6	3.88	3.43
3.68	4.41	6.09	7.09	7.65	6.49	4.84	4.3	4.58	4.7	3.84	3.49
3.7	4.72	6.01	7.35	7.74	6.65	4.83	4.28	4.55	4.55	3.86	3.39
3.69	4.41	5.95	7.12	7.52	6.59	4.77	4.26	4.56	4.71	3.94	3.44
3.72	4.73	6.05	7.01	7.13	6.21	4.87	4.3	4.47	4.57	3.89	3.43
3.52	4.57	5.99	7.2	7.71	6.47	4.83	4.26	4.42	4.51	3.74	3.42
3.61	4.57	5.97	6.89	7.79	6.53	4.73	4.3	4.46	4.65	3.91	3.53
3.77	4.52	6.06	7.09	7.73	6.12	4.87	4.3	4.53	4.56	3.96	3.45
3.52	4.61	5.85	7.01	7.52	6.52	4.77	4.32	4.55	4.56	3.94	3.41
3.87	4.44	6.2	7.18	7.69	5.96	4.67	4.33	4.57	4.56	3.84	3.4
3.75	4.7	5.85	7.13	7.76	6.38	4.79	4.33	4.41	4.67	3.82	3.39
3.61	4.66	5.91	7.13	7.68	6.4	4.73	4.28	4.56	4.63	3.92	3.45
3.72	4.56	6.17	7.38	7.83	6.6	4.87	4.35	4.62	4.73	3.92	3.55
3.67	4.56	6.11	7.25	7.84	6.66	4.69	4.27	4.47	4.62	3.89	3.43
3.76	4.39	5.99	7.13	7.66	6.29	4.77	4.23	4.45	4.5	3.87	3.28
3.65	4.44	5.8	7	7.82	6.54	4.76	4.3	4.53	4.56	3.86	3.57
3.59	4.5	6.07	6.99	7.73	6.57	4.76	4.33	4.49	4.58	3.79	3.32
3.64	4.62	6.07	7.17	7.67	6.16	4.82	4.23	4.45	4.71	3.94	3.54
3.66	4.56	6	7.21	7.74	6.62	4.79	4.35	4.37	4.54	3.94	3.49
3.67	4.57	5.99	7.27	7.95	6.5	4.81	4.3	4.45	4.74	4.01	3.3
3.66	4.5	6.12	7.28	7.66	6.29	4.96	4.35	4.48	4.62	3.83	3.46
3.67	4.46	5.88	7.21	7.75	6.51	4.79	4.36	4.53	4.58	3.8	3.44
3.56	4.62	6.1	7.07	7.52	6.59	4.95	4.28	4.6	4.77	3.95	3.41
3.7	4.76	5.97	7.39	7.88	6.61	4.89	4.28	4.59	4.68	3.84	3.61
3.67	4.84	6.38	7.28	7.86	6.73	4.77	4.27	4.58	4.58	3.89	3.49
3.59	4.78	6.14	7.35	7.96	6.56	4.8	4.25	4.41	4.46	3.9	3.48
3.8	4.74	6.23	7.01	7.58	6.42	4.77	4.27	4.5	4.55	3.72	3.41
3.71	4.6	6.23	7.32	7.68	6.16	4.78	4.31	4.38	4.53	3.85	3.49
3.76	4.46	5.8	7.01	7.54	6.58	4.84	4.33	4.58	4.65	4.2	3.64
3.72	4.69	6.09	7.33	7.81	6.88	4.83	4.35	4.49	4.6	4.01	3.45
3.72	4.62	6.15	7.16	7.77	6.46	4.69	4.26	4.48	4.67	3.97	3.52
3.65	4.66	5.88	7.11	7.71	6.4	4.84	4.25	4.6	4.57	3.86	3.59
3.78	4.45	6.17	7.27	7.54	6.35	4.66	4.29	4.32	4.61	3.91	3.44
3.55	4.63	5.97	7.11	7.52	6.53	4.85	4.32	4.44	4.51	3.92	3.43
3.64	4.65	5.93	6.94	7.47	6.28	4.85	4.22	4.57	4.61	4.06	3.47
3.71	4.69	6.18	7.43	7.71	6.51	4.75	4.26	4.57	4.7	3.85	3.43
3.67	4.59	6.05	7.07	7.68	6.55	4.83	4.38	4.46	4.69	3.96	3.51
3.63	4.76	6.11	7.28	7.58	6.59	5.15	4.36	4.58	4.76	4.13	3.45
3.74	4.81	5.93	7.13	7.69	6.61	4.88	4.17	4.53	4.66	3.98	3.6
3.58	4.51	5.87	6.93	7.56	6.54	4.91	4.25	4.67	4.61	3.91	3.47
3.7	4.82	6.47	7.39	7.73	6.59	4.83	4.19	4.46	4.63	4.13	3.52
3.72	4.8	6.09	7.38	7.8	6.08	4.8	4.28	4.42	4.64	3.81	3.42
3.65	4.6	5.89	7.22	7.43	5.96	4.66	4.38	4.58	4.65	3.79	3.31
3.62	4.47	6.45	7.2	7.73	6.74	5.25	4.32	4.46	4.66	3.9	3.65
3.69	4.74	6.24	7.86	7.96	6.66	4.95	4.51	4.69	4.51	3.82	3.48
3.56	4.63	6.18	7.3	8.13	6.43	4.95	4.28	5.03	4.62	3.84	3.44
3.55	4.57	5.89	7.26	7.88	6.46	4.8	4.55	4.34	4.74	3.72	3.29
3.53	4.67	6.07	7.09	7.57	6.32	4.77	4.26	4.53	4.71	4.24	3.62
3.64	4.73	6.35	7.13	7.48	6.29	4.85	4.22	4.54	4.63	4.13	3.27
3.52	4.55	5.88	7.1	7.87	6.22	4.67	4.18	4.46	4.54	4.07	3.38
3.77	4.43	5.96	7.12	7.38	6.61	4.79	4.3	4.67	4.76	4.16	3.38
3.8	4.74	6.14	7.39	7.87	6.19	4.75	4.26	4.65	4.71	4.1	3.45
3.49	4.71	5.88	7.07	7.48	6.54	4.68	4.28	4.61	4.81	3.91	3.41
3.82	4.66	5.9	7.08	7.35	6.52	4.93	4.32	4.78	4.68	4.04	3.67
3.68	4.64	6.01	7.06	7.68	6.72	5.06	4.37	4.46	4.55	3.79	3.38
3.73	4.47	6.18	7.16	7.77	6.36	4.87	4.25	4.55	4.75	3.86	3.54
3.75	4.64	6.29	7.24	7.75	6.29	4.71	4.31	4.62	4.56	3.91	3.56
3.66	4.67	6.11	7.25	7.67	6.36	4.85	4.3	4.68	4.72	3.99	3.54
3.75	4.63	5.98	7.25	7.44	6.61	4.93	4.35	4.72	4.64	4.06	3.44
3.85	4.83	6.15	7.19	7.89	6.51	4.81	4.38	4.52	4.61	3.9	3.45
3.65	4.65	5.87	7.12	7.77	6.29	4.86	4.27	4.59	4.64	4.05	3.43
3.8	4.65	5.75	7.27	7.13	6.04	4.73	4.34	4.58	4.61	3.97	3.5
3.64	4.81	6.15	7.08	7.82	6.3	4.84	4.26	4.67	4.69	3.95	3.47
3.7	4.62	6.27	7.29	7.7	6.62	5.05	4.27	4.59	4.67	3.94	3.44
3.77	4.62	5.88	7.21	7.82	6.57	4.85	4.32	4.54	4.66	3.89	3.34
3.74	4.58	6.16	7	7.81	6.21	4.67	4.24	4.55	4.66	3.92	3.43
3.44	4.62	5.93	7.04	7.44	6.71	4.84	4.4	4.61	4.7	3.99	3.64
3.87	4.78	6.22	7.06	7.78	6.66	4.92	4.32	4.61	4.59	3.95	3.43
3.52	4.51	6.06	6.85	7.54	6.43	4.86	4.37	4.58	4.62	4.14	3.46
3.71	4.57	5.83	7.15	7.72	6.61	4.94	4.41	4.55	4.75	3.89	3.4
3.53	4.74	6.15	7.39	7.58	6.27	4.83	4.3	4.39	4.65	3.98	3.43
3.73	4.55	5.96	7.4	7.5	6.15	4.75	4.38	4.57	4.76	4.08	3.49
3.72	4.82	6.15	6.99	7.68	6.18	4.81	4.33	4.69	4.69	4.04	3.58
3.67	4.78	6.15	7.32	7.82	6.33	4.96	4.25	4.58	4.72	4	3.68
